Filename,Leading,Trailing,RecLength
8.21FQY_r2.wav,3550,0,6650
8.22FQY_r1.wav,1550,0,5850
8.22FQY_r2.wav,4900,0,9600
8.23FQY_r1.wav,1500,1600,8350
8.23FQY_r2.wav,2800,0,8700
8.26FQY_r1.wav,2100,1550,9400
8.26FQY_r2.wav,4350,0,6000
8.27FQY_r1.wav,1450,5450,8250
8.27FQY_r2.wav,6050,3750,12200
8.29FQY_r1.wav,2750,0,6450
8.29FQY_r2.wav,3350,1150,8800
8.2EDN_r1.wav,1400,3050,6800
8.2EDN_r2.wav,3600,0,7100
8.30FDY_r1.wav,2000,0,6300
8.30FDY_r2.wav,950,0,5650
8.31FDY_r1.wav,1900,2450,6300
8.31FDY_r2.wav,2000,0,4950
8.32FDY_r1.wav,2800,500,8800
8.32FDY_r2.wav,8550,0,10650
8.33FDN_r1.wav,-1,-1,-1
8.33FDN_r2.wav,2750,0,5850
8.34FQN_r1.wav,2000,0,4850
8.34FQN_r2.wav,-1,-1,-1
8.35FDN_r1.wav,-1,-1,-1
8.35FDN_r2.wav,2050,650,6200
8.38FDN_r1.wav,1800,400,6450
8.38FDN_r2.wav,750,350,5200
8.39FDN_r1.wav,3350,0,5550
8.39FDN_r2.wav,-1,-1,-1
8.3EDN_r1.wav,2650,2200,8700
8.3EDN_r2.wav,4050,550,8250
8.40FDN_r1.wav,4700,600,7350
8.40FDN_r2.wav,-1,-1,-1
8.41FDN_r1.wav,-1,-1,-1
8.41FDN_r2.wav,22400,5350,29450
8.42FDN_r1.wav,3000,400,7350
8.42FDN_r2.wav,7650,650,11450
8.44FQN_r1.wav,1500,4200,10050
8.44FQN_r2.wav,8750,0,11200
8.46FDN_r1.wav,600,0,5400
8.46FDN_r2.wav,1400,0,4850
8.4EDY_r1.wav,4450,2150,11650
8.4EDY_r2.wav,4450,2350,8150
8.7EQY_r1.wav,4750,0,7350
8.7EQY_r2.wav,-1,-1,-1
8.8EQY_r1.wav,5450,1300,9950
8.8EQY_r2.wav,3300,0,6550
8.9EQN_r1.wav,1250,0,5750
8.9EQN_r2.wav,2300,0,5650
9.101P101_r1.wav,2600,850,5400
9.101P101_r2.wav,8250,0,9500
9.102P102_r1.wav,-1,-1,-1
9.102P102_r2.wav,9050,2500,17650
9.103P103_r1.wav,1700,1800,6200
9.103P103_r2.wav,4950,1700,9400
9.104P104_r1.wav,-1,-1,-1
9.104P104_r2.wav,5350,1950,9750
9.10EQN_r1.wav,4700,0,6650
9.10EQN_r2.wav,6900,1850,10950
9.11EDY_r1.wav,-1,-1,-1
9.11EDY_r2.wav,-1,-1,-1
9.12EDN_r1.wav,1850,1500,5650
9.12EDN_r2.wav,2050,400,10500
9.13EDY_r1.wav,1900,2450,6450
9.13EDY_r2.wav,6600,1550,10050
9.14EQY_r1.wav,-1,-1,-1
9.14EQY_r2.wav,6400,1650,11200
9.15EDN_r1.wav,1900,1250,5650
9.15EDN_r2.wav,6900,550,9950
9.16EQY_r1.wav,2200,750,5750
9.16EQY_r2.wav,4050,0,8800
9.17FDY_r1.wav,1000,0,6650
9.17FDY_r2.wav,2200,1050,9050
9.18FDY_r1.wav,-1,-1,-1
9.18FDY_r2.wav,7600,0,9950
9.19FDY_r1.wav,-1,-1,-1
9.19FDY_r2.wav,4450,2150,9250
9.1EDN_r1.wav,-1,-1,-1
9.1EDN_r2.wav,1950,2350,9850
9.20FDY_r1.wav,850,3950,6100
9.20FDY_r2.wav,6400,1950,9750
9.21FDY_r1.wav,1800,2200,6650
9.21FDY_r2.wav,6700,2150,10050
9.22FDY_r1.wav,1550,1000,6200
9.22FDY_r2.wav,4250,1850,8600
9.23FDY_r1.wav,-1,-1,-1
9.23FDY_r2.wav,5400,2300,9950
9.24FDY_r1.wav,2150,1750,5750
9.24FDY_r2.wav,3750,1050,10050
9.25FQY_r1.wav,-1,-1,-1
9.25FQY_r2.wav,6850,1000,9850
9.26FDY_r1.wav,5150,0,6800
9.26FDY_r2.wav,6200,1500,10050
9.27FDY_r1.wav,1650,2000,6200
9.27FDY_r2.wav,3650,2350,10500
9.28FDY_r1.wav,750,1550,5200
9.28FDY_r2.wav,2800,1000,9750
9.29FDY_r1.wav,2950,2100,6900
9.29FDY_r2.wav,2550,1200,9950
9.2EQN_r1.wav,1150,3400,6300
9.2EQN_r2.wav,2400,5450,9850
9.30FQY_r1.wav,-1,-1,-1
9.30FQY_r2.wav,3950,1800,10300
9.31FQY_r1.wav,800,2850,7350
9.31FQY_r2.wav,4750,2400,10850
9.32FQY_r1.wav,-1,-1,-1
9.32FQY_r2.wav,8600,2200,12550
9.33FQN_r1.wav,850,3300,6550
9.33FQN_r2.wav,5550,1700,9600
9.34FDN_r1.wav,3300,2250,7700
9.34FDN_r2.wav,3350,2900,11450
9.35FQN_r1.wav,-1,-1,-1
9.35FQN_r2.wav,4950,350,9850
9.36FDN_r1.wav,1450,800,5750
9.36FDN_r2.wav,1250,1250,7000
9.37FQN_r1.wav,2400,1550,5650
9.37FQN_r2.wav,7200,1550,10400
9.38FQN_r1.wav,850,1750,6200
9.38FQN_r2.wav,6750,1250,9500
9.39FQN_r1.wav,-1,-1,-1
9.39FQN_r2.wav,5000,2200,9850
9.3EQN_r1.wav,1550,3400,7350
9.3EQN_r2.wav,-1,-1,-1
9.40FQN_r1.wav,2250,1500,6650
9.40FQN_r2.wav,5350,1650,10300
9.41FQN_r1.wav,350,2650,6800
9.41FQN_r2.wav,6050,2100,9250
9.42FQN_r1.wav,1300,2250,7550
9.42FQN_r2.wav,14800,1350,18450
9.43FQN_r1.wav,-1,-1,-1
9.43FQN_r2.wav,4650,2550,10300
9.44FDN_r1.wav,-1,-1,-1
9.44FDN_r2.wav,1750,1150,9750
9.45FDN_r1.wav,-1,-1,-1
9.45FDN_r2.wav,3550,2700,9500
9.46FQN_r1.wav,1750,1500,6000
9.46FQN_r2.wav,5400,2050,10750
9.47FQN_r1.wav,-1,-1,-1
9.47FQN_r2.wav,4950,1450,8800
9.48FQN_r1.wav,1650,2200,7100
9.48FQN_r2.wav,5600,1200,11900
9.4EQY_r1.wav,2100,2250,6550
9.4EQY_r2.wav,2100,4450,11100
9.5EQN_r1.wav,2050,2450,7000
9.5EQN_r2.wav,4500,1500,8000
9.6EQY_r1.wav,-1,-1,-1
9.6EQY_r2.wav,4550,1250,9150
9.7EDY_r1.wav,1050,3050,6900
9.7EDY_r2.wav,5500,2050,9150
9.8EDY_r1.wav,850,2750,7000
9.8EDY_r2.wav,2250,1300,8800
9.9EDN_r1.wav,-1,-1,-1
9.9EDN_r2.wav,6050,750,9150
