Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item,Utterance length,Reading
203.1EDY_r2.wav,1590.0,338.67,4988.67,False,False,True,203,1,3060.0,2
203.31FQY_r2.wav,3210.0,5.96,6575.96,True,True,True,203,31,3360.0,2
203.25FQY_r2.wav,1500.0,1.62,4081.62,True,True,True,203,25,2580.0,2
203.42FQN_r1.wav,990.0,161.77,4421.77,True,True,False,203,42,3270.0,1
203.35FQN_r2.wav,2160.0,12.58,6462.58,True,True,False,203,35,4290.0,2
203.8EDN_r1.wav,690.0,17.98,3287.98,False,False,False,203,8,2580.0,1
203.38FQN_r1.wav,1110.0,771.9,4761.9,True,True,False,203,38,2880.0,1
203.28FDY_r2.wav,2160.0,9.06,6009.06,True,False,True,203,28,3840.0,2
203.1EDY_r1.wav,630.0,14.46,2834.46,False,False,True,203,1,2190.0,1
203.31FQY_r1.wav,630.0,4.33,2494.33,True,True,True,203,31,1860.0,1
203.25FQY_r1.wav,690.0,808.52,4648.52,True,True,True,203,25,3150.0,1
203.42FQN_r2.wav,4440.0,320.02,8390.02,True,True,False,203,42,3630.0,2
203.8EDN_r2.wav,1980.0,25.83,6235.83,False,False,False,203,8,4230.0,2
203.35FQN_r1.wav,750.0,17.98,3287.98,True,True,False,203,35,2520.0,1
203.38FQN_r2.wav,1800.0,108.79,5328.79,True,True,False,203,38,3420.0,2
203.48FQN_r2.wav,1650.0,218.67,4988.67,True,True,False,203,48,3120.0,2
203.45FDN_r1.wav,750.0,344.88,3854.88,True,False,False,203,45,2760.0,1
203.22FDY_r2.wav,1920.0,2.04,5102.04,True,False,True,203,22,3180.0,2
203.17FDY_r2.wav,3810.0,60.17,8730.17,True,False,True,203,17,4860.0,2
203.48FQN_r1.wav,720.0,28.12,3628.12,True,True,False,203,48,2880.0,1
203.45FDN_r2.wav,1650.0,21.9,4761.9,True,False,False,203,45,3090.0,2
203.22FDY_r1.wav,810.0,24.6,3174.6,True,False,True,203,22,2340.0,1
203.17FDY_r1.wav,1020.0,11.35,3401.35,True,False,True,203,17,2370.0,1
203.11EDN_r1.wav,540.0,415.02,4195.02,False,False,False,203,11,3240.0,1
203.15EDY_r1.wav,600.0,341.35,3401.35,False,False,True,203,15,2460.0,1
203.43FQN_r1.wav,690.0,7.85,2947.85,True,True,False,203,43,2250.0,1
203.39FQN_r1.wav,780.0,7.85,2947.85,True,True,False,203,39,2160.0,1
203.29FDY_r1.wav,480.0,1071.9,4761.9,True,False,True,203,29,3210.0,1
203.24FDY_r2.wav,1590.0,55.02,4195.02,True,False,True,203,24,2550.0,2
203.4EQN_r2.wav,1680.0,1255.83,6235.83,False,True,False,203,4,3300.0,2
203.30FQY_r2.wav,1020.0,178.94,5668.94,True,True,True,203,30,4470.0,2
203.34FDN_r2.wav,1680.0,232.31,5782.31,True,False,False,203,34,3870.0,2
203.11EDN_r2.wav,1500.0,1662.58,6462.58,False,False,False,203,11,3300.0,2
203.15EDY_r2.wav,1470.0,208.52,4648.52,False,False,True,203,15,2970.0,2
203.43FQN_r2.wav,1350.0,355.42,5215.42,True,True,False,203,43,3510.0,2
203.39FQN_r2.wav,1830.0,302.04,5102.04,True,True,False,203,39,2970.0,2
203.29FDY_r2.wav,930.0,19.21,6349.21,True,False,True,203,29,5400.0,2
203.24FDY_r1.wav,810.0,11.35,3401.35,True,False,True,203,24,2580.0,1
203.4EQN_r1.wav,960.0,21.5,3741.5,False,True,False,203,4,2760.0,1
203.30FQY_r1.wav,930.0,4.73,3514.73,True,True,True,203,30,2580.0,1
203.34FDN_r1.wav,870.0,11.35,3401.35,True,False,False,203,34,2520.0,1
205.4EQY_r2.wav,13830.0,1067.48,18707.48,False,True,True,205,4,3810.0,2
205.16EQY_r1.wav,630.0,1638.79,5328.79,False,True,True,205,16,3060.0,1
205.12EDN_r1.wav,540.0,1278.79,5328.79,False,False,False,205,12,3510.0,1
205.27FDY_r2.wav,2310.0,517.75,19387.75,True,False,True,205,27,16560.0,2
205.40FQN_r1.wav,510.0,1025.56,5555.56,True,True,False,205,40,4020.0,1
205.37FQN_r2.wav,8430.0,1051.79,12811.79,True,True,False,205,37,3330.0,2
205.4EQY_r1.wav,720.0,1152.17,5442.17,False,True,True,205,4,3570.0,1
205.16EQY_r2.wav,5730.0,383.94,9863.94,False,True,True,205,16,3750.0,2
205.12EDN_r2.wav,7380.0,668.0,11678.0,False,False,False,205,12,3630.0,2
205.27FDY_r1.wav,540.0,688.52,4648.52,True,False,True,205,27,3420.0,1
205.40FQN_r2.wav,3180.0,999.23,14739.23,True,True,False,205,40,10560.0,2
205.37FQN_r1.wav,570.0,1101.9,4761.9,True,True,False,205,37,3090.0,1
205.21FDY_r2.wav,4440.0,833.54,8843.54,True,False,True,205,21,3570.0,2
205.46FQN_r1.wav,600.0,581.77,4421.77,True,True,False,205,46,3240.0,1
205.19FDY_r1.wav,870.0,588.4,4308.4,True,False,True,205,19,2850.0,1
205.21FDY_r1.wav,510.0,695.15,4535.15,True,False,True,205,21,3330.0,1
205.46FQN_r2.wav,1140.0,1152.75,15192.75,True,True,False,205,46,12900.0,2
205.19FDY_r2.wav,5430.0,576.77,8616.77,True,False,True,205,19,2610.0,2
205.8EDY_r1.wav,510.0,2075.56,5555.56,False,False,True,205,8,2970.0,1
205.1EDN_r2.wav,5190.0,453.67,9183.67,False,False,False,205,1,3540.0,2
205.41FQN_r1.wav,540.0,1352.04,5102.04,True,True,False,205,41,3210.0,1
205.26FDY_r2.wav,1500.0,1233.42,16893.42,True,False,True,205,26,14160.0,2
205.32FQY_r2.wav,5580.0,1223.94,9863.94,True,True,True,205,32,3060.0,2
205.36FDN_r2.wav,9360.0,643.15,16213.15,True,False,False,205,36,6210.0,2
205.8EDY_r2.wav,2760.0,882.75,15192.75,False,False,True,205,8,11550.0,2
205.1EDN_r1.wav,810.0,542.04,5102.04,False,False,False,205,1,3750.0,1
