Participant,Item,Filename,Leading,Trailing,Length,isFiller.x,Condition_Q.x,Condition_GP.x,Utterance length,Reading,reading,R1 Leading,r1delbyp,r1DelCat,target,SUBJ,AUX,Asp,V,P1,P2+GP,P2-GP,ID,Gender,lightReading,bookReading,Monolingual,ease,Semester,DOTW,timeslot,DATE,isFiller.y,Condition_Q.y,Condition_GP.y,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail,wkd,cond,Q,GP,win_irt,wirt.log10
206,3,206.3EDY_r1.wav,1560,238.88,5668.88,FALSE,FALSE,TRUE,3870,Cold,1,1560,1207.5,NORMAL,3,he,had,wanted to,cram,under,into,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,TRUE,1318.88,206.3EDY,6810,1080,8276.62,3870,5668.88,238.88,2,-Q +GP,-Q,+GP,1318.88,3.1202052824996276
206,4,206.4EDN_r1.wav,1350,8.62,4988.62,FALSE,FALSE,FALSE,3630,Cold,1,1350,1207.5,NORMAL,4,she,had,planned to,cram,in,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,FALSE,4988.62,206.4EDN,3180,4980,8616.75,3630,4988.62,8.62,2,-Q -GP,-Q,-GP,4988.62,3.697980423524573
206,5,206.5EDY_r1.wav,1440,98.62,4988.62,FALSE,FALSE,TRUE,3450,Cold,1,1440,1207.5,NORMAL,5,he,had,intended to,put,on,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,TRUE,5258.62,206.5EDY,3390,5160,9070.25,3450,4988.62,98.62,2,-Q +GP,-Q,+GP,5258.62,3.7208717888271914
206,6,206.6EDN_r1.wav,1260,28.5,4648.5,FALSE,FALSE,FALSE,3360,Cold,1,1260,1207.5,NORMAL,6,she,had,decided to,put,on,onto,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,FALSE,1408.5,206.6EDN,6990,1380,8390,3360,4648.5,28.5,2,-Q -GP,-Q,-GP,1408.5,3.1487568513217923
206,7,206.7EQN_r1.wav,990,158.62,4988.62,FALSE,TRUE,FALSE,3840,Cold,1,990,1207.5,NORMAL,7,he,had,wanted to,put,on,onto,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,FALSE,6338.62,206.7EQN,3450,6180,9637.25,3840,4988.62,158.62,2,+Q -GP,+Q,-GP,6338.62,3.801994716616612
206,8,206.8EQN_r1.wav,960,15.25,4875.25,FALSE,TRUE,FALSE,3900,Cold,1,960,1207.5,NORMAL,8,she,had,planned to,put,in,onto,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,FALSE,4035.25,206.8EQN,3570,4020,7596.38,3900,4875.25,15.25,2,+Q -GP,+Q,-GP,4035.25,3.6058704461850084
206,9,206.9EQY_r1.wav,1620,22.38,5782.38,FALSE,TRUE,TRUE,4140,Cold,1,1620,1207.5,NORMAL,9,she,had,intended to,stick,in,onto,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,TRUE,6502.38,206.9EQY,3480,6480,9977.38,4140,5782.38,22.38,2,+Q +GP,+Q,+GP,6379.56,3.8047907263447303
207,1,207.1EDY_r1.wav,810,1582.75,6802.75,FALSE,FALSE,TRUE,4410,Cold,1,810,916.875,FAST,1,he,had,intended to,cram,in,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,TRUE,6082.75,207.1EDY,4110,4500,10204.12,4410,6802.75,1582.75,2,-Q +GP,-Q,+GP,6082.75,3.784099967399694
207,10,207.10EQY_r1.wav,810,1142.5,6122.5,FALSE,TRUE,TRUE,4170,Cold,1,810,916.875,FAST,10,he,had,decided to,stick,in,into,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,TRUE,4322.5,207.10EQY,6000,3180,9183.62,4170,6122.5,1142.5,2,+Q +GP,+Q,+GP,4322.5,3.63573500194596
207,11,207.11EDN_r1.wav,660,1512.62,6462.62,FALSE,FALSE,FALSE,4290,Cold,1,660,916.875,FAST,11,she,had,wanted to,stick,in,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,FALSE,4962.62,207.11EDN,5760,3450,9297,4290,6462.62,1512.62,2,-Q -GP,-Q,-GP,4962.62,3.6957110214755
207,12,207.12EDY_r1.wav,660,178.88,5668.88,FALSE,FALSE,TRUE,4830,Cold,1,660,916.875,FAST,12,he,had,planned to,stick,on,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,TRUE,3778.88,207.12EDY,7050,3600,10657.62,4830,5668.88,178.88,2,-Q +GP,-Q,+GP,3778.88,3.577363100923288
207,13,207.13EDN_r1.wav,720,1318.88,5668.88,FALSE,FALSE,FALSE,3630,Cold,1,720,916.875,FAST,13,she,had,intended to,set,in,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,FALSE,6958.88,207.13EDN,6360,5640,12018.12,3630,5668.88,1318.88,2,-Q -GP,-Q,-GP,6958.88,3.8425393475185574
207,14,207.14EQN_r1.wav,1170,1305.75,5895.75,FALSE,TRUE,FALSE,3420,Cold,1,1170,916.875,FAST,14,he,had,decided to,set,on,onto,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,FALSE,6585.75,207.14EQN,3480,5280,9864,3420,5895.75,1305.75,2,+Q -GP,+Q,-GP,6585.75,3.8186052405451543
207,15,207.15EDY_r1.wav,990,109.25,6349.25,FALSE,FALSE,TRUE,5250,Cold,1,990,916.875,FAST,15,she,had,wanted to,set,on,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,TRUE,8479.25,207.15EDY,5670,8370,14059,5250,6349.25,109.25,2,-Q +GP,-Q,+GP,7649.0975,3.883610196736401
207,16,207.16EQN_r1.wav,930,792.12,5442.12,FALSE,TRUE,FALSE,3720,Cold,1,930,916.875,FAST,16,he,had,planned to,set,on,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,FALSE,6522.12,207.16EQN,5130,5730,10884.38,3720,5442.12,792.12,2,+Q -GP,+Q,-GP,6522.12,3.8143887850952667
207,2,207.2EQY_r1.wav,1560,972.62,6462.62,FALSE,TRUE,TRUE,3930,Cold,1,1560,916.875,FAST,2,she,had,decided to,cram,in,into,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,TRUE,5322.62,207.2EQY,4380,4350,9750.62,3930,6462.62,972.62,2,+Q +GP,+Q,+GP,5322.62,3.7261254615148403
207,3,207.3EQY_r1.wav,1050,1776.38,7596.38,FALSE,TRUE,TRUE,4770,Cold,1,1050,916.875,FAST,3,he,had,wanted to,cram,under,into,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,TRUE,7026.38,207.3EQY,4200,5250,10771,4770,7596.38,1776.38,2,+Q +GP,+Q,+GP,7026.38,3.846731633563098
207,4,207.4EQN_r1.wav,870,932.5,6122.5,FALSE,TRUE,FALSE,4320,Cold,1,870,916.875,FAST,4,she,had,planned to,cram,in,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,FALSE,7232.5,207.4EQN,4800,6300,11111.12,4320,6122.5,932.5,2,+Q -GP,+Q,-GP,7232.5,3.8592884423200204
207,5,207.5EQY_r1.wav,600,405.75,5895.75,FALSE,TRUE,TRUE,4890,Cold,1,600,916.875,FAST,5,he,had,intended to,put,on,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,TRUE,4125.75,207.5EQY,4740,3720,8503.38,4890,5895.75,405.75,2,+Q +GP,+Q,+GP,4125.75,3.615502908341466
207,6,207.6EQN_r1.wav,1200,1062.62,6462.62,FALSE,TRUE,FALSE,4200,Cold,1,1200,916.875,FAST,6,she,had,decided to,put,on,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,FALSE,6462.62,207.6EQN,5130,5400,10544.25,4200,6462.62,1062.62,2,+Q -GP,+Q,-GP,6462.62,3.810408620296038
207,7,207.7EDN_r1.wav,720,9.12,6009.12,FALSE,FALSE,FALSE,5280,Cold,1,720,916.875,FAST,7,he,had,wanted to,put,on,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,FALSE,2829.12,207.7EDN,8940,2820,13151.88,5280,6009.12,9.12,2,-Q -GP,-Q,-GP,3541.4399999999996,3.5491798882663717
207,8,207.8EDN_r1.wav,1080,992.5,6122.5,FALSE,FALSE,FALSE,4050,Cold,1,1080,916.875,FAST,8,she,had,planned to,put,in,onto,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,FALSE,5582.5,207.8EDN,7140,4590,13038.5,4050,6122.5,992.5,2,-Q -GP,-Q,-GP,5582.5,3.7468287317434754
207,9,207.9EDY_r1.wav,840,1072.38,5782.38,FALSE,FALSE,TRUE,3870,Cold,1,840,916.875,FAST,9,she,had,intended to,stick,in,onto,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,TRUE,7372.38,207.9EDY,3960,6300,11678,3870,5782.38,1072.38,2,-Q +GP,-Q,+GP,7372.38,3.8676077122835895
208,1,208.1EQN_r1.wav,1020,432.12,5442.12,FALSE,TRUE,FALSE,3990,Cold,1,1020,1117.5,NORMAL,1,he,had,intended to,cram,in,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,FALSE,1662.12,208.1EQN,4980,1230,6802.75,3990,5442.12,432.12,2,+Q -GP,+Q,-GP,1907.37,3.2804349475670973
208,10,208.10EDN_r1.wav,1380,519.12,6009.12,FALSE,FALSE,FALSE,4110,Cold,1,1380,1117.5,NORMAL,10,he,had,decided to,stick,in,into,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,FALSE,1989.12,208.10EDN,5490,1470,7596.38,4110,6009.12,519.12,2,-Q -GP,-Q,-GP,1989.12,3.2986609841127636
208,11,208.11EQY_r1.wav,1050,248.62,4988.62,FALSE,TRUE,TRUE,3690,Cold,1,1050,1117.5,NORMAL,11,she,had,wanted to,stick,in,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,TRUE,2528.62,208.11EQY,3810,2280,6802.75,3690,4988.62,248.62,2,+Q +GP,+Q,+GP,2528.62,3.4028835686473045
208,12,208.12EQN_r1.wav,1110,475.38,5215.38,FALSE,TRUE,FALSE,3630,Cold,1,1110,1117.5,NORMAL,12,he,had,planned to,stick,on,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,FALSE,2455.38,208.12EQN,3690,1980,6916.12,3630,5215.38,475.38,2,+Q -GP,+Q,-GP,2455.38,3.390118714028077
208,13,208.13EQY_r1.wav,810,395.5,5555.5,FALSE,TRUE,TRUE,4350,Cold,1,810,1117.5,NORMAL,13,she,had,intended to,set,in,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,TRUE,2885.5,208.13EQY,4080,2490,6916.12,4350,5555.5,395.5,2,+Q +GP,+Q,+GP,2885.5,3.4602210786446816
208,14,208.14EDY_r1.wav,870,708.75,5328.75,FALSE,FALSE,TRUE,3750,Cold,1,870,1117.5,NORMAL,14,he,had,decided to,set,on,onto,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,TRUE,3948.75,208.14EDY,3450,3240,7936.5,3750,5328.75,708.75,2,-Q +GP,-Q,+GP,3948.75,3.5964596389132053
208,15,208.15EQN_r1.wav,870,478.88,5668.88,FALSE,TRUE,FALSE,4320,Cold,1,870,1117.5,NORMAL,15,she,had,wanted to,set,on,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,FALSE,3028.88,208.15EQN,3780,2550,6802.75,4320,5668.88,478.88,2,+Q -GP,+Q,-GP,3028.88,3.481282067532201
208,16,208.16EDY_r1.wav,1410,702.12,5442.12,FALSE,FALSE,TRUE,3330,Cold,1,1410,1117.5,NORMAL,16,he,had,planned to,set,on,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,TRUE,3132.12,208.16EDY,3990,2430,7142.88,3330,5442.12,702.12,2,-Q +GP,-Q,+GP,3132.12,3.4958383927024688
208,2,208.2EDN_r1.wav,1380,528.75,5328.75,FALSE,FALSE,FALSE,3420,Cold,1,1380,1117.5,NORMAL,2,she,had,decided to,cram,in,into,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,FALSE,2598.75,208.2EDN,3510,2070,6576,3420,5328.75,528.75,2,-Q -GP,-Q,-GP,2598.75,3.4147645023395254
208,3,208.3EDN_r1.wav,1110,885.75,5895.75,FALSE,FALSE,FALSE,3900,Cold,1,1110,1117.5,NORMAL,3,he,had,wanted to,cram,under,into,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,FALSE,2985.75,208.3EDN,3450,2100,6689.38,3900,5895.75,885.75,2,-Q -GP,-Q,-GP,2985.75,3.475053440975798
208,4,208.4EDY_r1.wav,1260,1302.62,6462.62,FALSE,FALSE,TRUE,3900,Cold,1,1260,1117.5,NORMAL,4,she,had,planned to,cram,in,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,TRUE,3462.62,208.4EDY,3930,2160,7369.62,3900,6462.62,1302.62,2,-Q +GP,-Q,+GP,3462.62,3.539404833172799
208,5,208.5EDN_r1.wav,1110,505.38,5215.38,FALSE,FALSE,FALSE,3600,Cold,1,1110,1117.5,NORMAL,5,he,had,intended to,put,on,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,FALSE,2875.38,208.5EDN,4020,2370,6916.12,3600,5215.38,505.38,2,-Q -GP,-Q,-GP,2875.38,3.45869524763352
208,6,208.6EDY_r1.wav,1020,945.75,5895.75,FALSE,FALSE,TRUE,3930,Cold,1,1020,1117.5,NORMAL,6,she,had,decided to,put,on,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,TRUE,3255.75,208.6EDY,3720,2310,6916.12,3930,5895.75,945.75,2,-Q +GP,-Q,+GP,3255.75,3.5126510492304
208,7,208.7EQY_r1.wav,1320,929.38,6689.38,FALSE,TRUE,TRUE,4440,Cold,1,1320,1117.5,NORMAL,7,he,had,wanted to,put,on,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,TRUE,4649.38,208.7EQY,4530,3720,8843.5,4440,6689.38,929.38,2,+Q +GP,+Q,+GP,4123.9075,3.6153089154160116
208,8,208.8EQY_r1.wav,1170,652.38,5782.38,FALSE,TRUE,TRUE,3960,Cold,1,1170,1117.5,NORMAL,8,she,had,planned to,put,in,onto,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,TRUE,2992.38,208.8EQY,3930,2340,6802.75,3960,5782.38,652.38,2,+Q +GP,+Q,+GP,2992.38,3.4760167434116895
208,9,208.9EQN_r1.wav,990,715.38,5215.38,FALSE,TRUE,FALSE,3510,Cold,1,990,1117.5,NORMAL,9,she,had,intended to,stick,in,onto,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,FALSE,2785.38,208.9EQN,3420,2070,6122.5,3510,5215.38,715.38,2,+Q -GP,+Q,-GP,2785.38,3.4448844528832625
209,1,209.1EDN_r1.wav,960,582.12,5442.12,FALSE,FALSE,FALSE,3900,Cold,1,960,1051.875,NORMAL,1,he,had,intended to,cram,in,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,FALSE,2682.12,209.1EDN,5250,2100,7369.62,3900,5442.12,582.12,3,-Q -GP,-Q,-GP,2682.12,3.4284782046013267
209,10,209.10EQN_r1.wav,990,402.12,5442.12,FALSE,TRUE,FALSE,4050,Cold,1,990,1051.875,NORMAL,10,he,had,decided to,stick,in,into,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,FALSE,4032.12,209.10EQN,4140,3630,7823.12,4050,5442.12,402.12,3,+Q -GP,+Q,-GP,4032.12,3.605533448676139
209,11,209.11EDY_r1.wav,960,231.88,4761.88,FALSE,FALSE,TRUE,3570,Cold,1,960,1051.875,NORMAL,11,she,had,wanted to,stick,in,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,TRUE,3441.88,209.11EDY,3600,3210,7823.12,3570,4761.88,231.88,3,-Q +GP,-Q,+GP,3441.88,3.536795724723003
209,12,209.12EDN_r1.wav,630,635.12,4535.12,FALSE,FALSE,FALSE,3270,Cold,1,630,1051.875,NORMAL,12,he,had,planned to,stick,on,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,FALSE,3125.12,209.12EDN,3510,2490,6009.12,3270,4535.12,635.12,3,-Q -GP,-Q,-GP,3125.12,3.4948666982680106
209,13,209.13EDY_r1.wav,870,955.38,5215.38,FALSE,FALSE,TRUE,3390,Cold,1,870,1051.875,NORMAL,13,she,had,intended to,set,in,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,TRUE,3625.38,209.13EDY,3540,2670,6689.38,3390,5215.38,955.38,3,-Q +GP,-Q,+GP,3625.38,3.5593535345632277
209,14,209.14EQY_r1.wav,1110,798.75,5328.75,FALSE,TRUE,TRUE,3420,Cold,1,1110,1051.875,NORMAL,14,he,had,decided to,set,on,onto,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,TRUE,4218.75,209.14EQY,3750,3420,8503.38,3420,5328.75,798.75,3,+Q +GP,+Q,+GP,4218.75,3.6251837901751003
209,15,209.15EDN_r1.wav,810,138.38,4308.38,FALSE,FALSE,FALSE,3360,Cold,1,810,1051.875,NORMAL,15,she,had,wanted to,set,on,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,FALSE,738.38,209.15EDN,4620,600,5442.12,3360,4308.38,138.38,3,-Q -GP,-Q,-GP,778.4075,2.89120701173219
209,16,209.16EQY_r1.wav,1320,88.5,4648.5,FALSE,TRUE,TRUE,3240,Cold,1,1320,1051.875,NORMAL,16,he,had,planned to,set,on,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,TRUE,928.5,209.16EQY,4950,840,6009.12,3240,4648.5,88.5,3,+Q +GP,+Q,+GP,928.5,2.967781908075799
209,2,209.2EQN_r1.wav,720,11.75,4421.75,FALSE,TRUE,FALSE,3690,Cold,1,720,1051.875,NORMAL,2,she,had,decided to,cram,in,into,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,FALSE,1661.75,209.2EQN,5190,1650,7936.5,3690,4421.75,11.75,3,+Q -GP,+Q,-GP,1661.75,3.2205656874461783
209,3,209.3EQN_r1.wav,1260,199.25,6349.25,FALSE,TRUE,FALSE,4890,Cold,1,1260,1051.875,NORMAL,3,he,had,wanted to,cram,under,into,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,FALSE,3769.25,209.3EQN,3600,3570,8276.62,4890,6349.25,199.25,3,+Q -GP,+Q,-GP,3769.25,3.5762549435041975
209,4,209.4EQY_r1.wav,870,965.5,5555.5,FALSE,TRUE,TRUE,3720,Cold,1,870,1051.875,NORMAL,4,she,had,planned to,cram,in,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,TRUE,3815.5,209.4EQY,3930,2850,7369.62,3720,5555.5,965.5,3,+Q +GP,+Q,+GP,3815.5,3.58155145789047
209,5,209.5EQN_r1.wav,1260,11.75,4421.75,FALSE,TRUE,FALSE,3150,Cold,1,1260,1051.875,NORMAL,5,he,had,intended to,put,on,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,FALSE,791.75,209.5EQN,4920,780,6462.62,3150,4421.75,11.75,3,+Q -GP,+Q,-GP,791.75,2.8985880720439496
209,6,209.6EQY_r1.wav,840,1468.88,5668.88,FALSE,TRUE,TRUE,3360,Cold,1,840,1051.875,NORMAL,6,she,had,decided to,put,on,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,TRUE,2908.88,209.6EQY,5640,1440,8163.25,3360,5668.88,1468.88,3,+Q +GP,+Q,+GP,2908.88,3.4637258056703075
209,7,209.7EDY_r1.wav,1200,732.12,5442.12,FALSE,FALSE,TRUE,3510,Cold,1,1200,1051.875,NORMAL,7,he,had,wanted to,put,on,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,TRUE,5592.12,209.7EDY,3120,4860,8390,3510,5442.12,732.12,3,-Q +GP,-Q,+GP,4562.0925,3.6591640866908075
209,8,209.8EDY_r1.wav,2220,282.62,6462.62,FALSE,FALSE,TRUE,3960,Cold,1,2220,1051.875,NORMAL,8,she,had,planned to,put,in,onto,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,TRUE,1842.62,209.8EDY,5340,1560,6916.12,3960,6462.62,282.62,3,-Q +GP,-Q,+GP,1842.62,3.2654357807323344
209,9,209.9EDN_r1.wav,810,159.12,6009.12,FALSE,FALSE,FALSE,5040,Cold,1,810,1051.875,NORMAL,9,she,had,intended to,stick,in,onto,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,FALSE,1959.12,209.9EDN,5310,1800,7936.5,5040,6009.12,159.12,3,-Q -GP,-Q,-GP,1959.12,3.2920610382110262
21,1,21.1EDN_r1.wav,1260,535.88,6235.88,FALSE,FALSE,FALSE,4440,Cold,1,1260,1936.875,SLOW,1,he,had,intended to,cram,in,into,of,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,FALSE,FALSE,7765.88,21.1EDN,4830,7230,12471.62,4440,6235.88,535.88,3,-Q -GP,-Q,-GP,7765.88,3.8901906754528213
21,10,21.10EQN_r1.wav,1410,2799.88,8049.88,FALSE,TRUE,FALSE,3840,Cold,1,1410,1936.875,SLOW,10,he,had,decided to,stick,in,into,from,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,TRUE,FALSE,9399.88,21.10EQN,2880,6600,12698.38,3840,8049.88,2799.88,3,+Q -GP,+Q,-GP,9399.88,3.9731223093794346
21,11,21.11EDY_r1.wav,1170,1105.38,5215.38,FALSE,FALSE,TRUE,2940,Cold,1,1170,1936.875,SLOW,11,she,had,wanted to,stick,in,into,of,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,FALSE,TRUE,5185.38,21.11EDY,4470,4080,8843.5,2940,5215.38,1105.38,3,-Q +GP,-Q,+GP,5185.38,3.7147805882768363
21,12,21.12EDN_r1.wav,690,11.75,4421.75,FALSE,FALSE,FALSE,3720,Cold,1,690,1936.875,SLOW,12,he,had,planned to,stick,on,onto,from,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,FALSE,FALSE,3761.75,21.12EDN,3150,3750,10544.25,3720,4421.75,11.75,3,-Q -GP,-Q,-GP,3761.75,3.5753899296438623
21,13,21.13EDY_r1.wav,5220,27,9297,FALSE,FALSE,TRUE,4050,Cold,1,5220,1936.875,SLOW,13,she,had,intended to,set,in,onto,from,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,FALSE,TRUE,3387,21.13EDY,5130,3360,8843.5,4050,9297,27,3,-Q +GP,-Q,+GP,3420.84,3.5341327617787166
21,14,21.14EQY_r1.wav,1410,642.62,6462.62,FALSE,TRUE,TRUE,4410,Cold,1,1410,1936.875,SLOW,14,he,had,decided to,set,on,onto,of,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,TRUE,TRUE,5652.62,21.14EQY,5130,5010,11224.5,4410,6462.62,642.62,3,+Q +GP,+Q,+GP,5652.62,3.7522497907935395
21,15,21.15EDN_r1.wav,1830,202.38,5782.38,FALSE,FALSE,FALSE,3750,Cold,1,1830,1936.875,SLOW,15,she,had,wanted to,set,on,into,of,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,FALSE,FALSE,3562.38,21.15EDN,5850,3360,9864,3750,5782.38,202.38,3,-Q -GP,-Q,-GP,3562.38,3.551740243903421
21,16,21.16EQY_r1.wav,1710,1809.12,6009.12,FALSE,TRUE,TRUE,2490,Cold,1,1710,1936.875,SLOW,16,he,had,planned to,set,on,onto,from,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,TRUE,TRUE,8799.12,21.16EQY,3510,6990,10997.75,2490,6009.12,1809.12,3,+Q +GP,+Q,+GP,8799.12,3.944439240530361
21,2,21.2EQN_r1.wav,1080,12.12,5442.12,FALSE,TRUE,FALSE,4350,Cold,1,1080,1936.875,SLOW,2,she,had,decided to,cram,in,into,from,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,TRUE,FALSE,3432.12,21.2EQN,4890,3420,8730.12,4350,5442.12,12.12,3,+Q -GP,+Q,-GP,3432.12,3.5355624640329446
21,3,21.3EQN_r1.wav,1500,229.25,6349.25,FALSE,TRUE,FALSE,4620,Cold,1,1500,1936.875,SLOW,3,he,had,wanted to,cram,under,into,from,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,TRUE,FALSE,4699.25,21.3EQN,5190,4470,9750.62,4620,6349.25,229.25,3,+Q -GP,+Q,-GP,4699.25,3.6720285500947476
21,4,21.4EQY_r1.wav,2970,206.25,7256.25,FALSE,TRUE,TRUE,4080,Cold,1,2970,1936.875,SLOW,4,she,had,planned to,cram,in,into,of,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,TRUE,TRUE,4076.25,21.4EQY,4260,3870,9070.25,4080,7256.25,206.25,3,+Q +GP,+Q,+GP,4076.25,3.6102608118140136
21,5,21.5EQN_r1.wav,1650,1209.5,7029.5,FALSE,TRUE,FALSE,4170,Cold,1,1650,1936.875,SLOW,5,he,had,intended to,put,on,into,of,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,TRUE,FALSE,6939.5,21.5EQN,3270,5730,13378.62,4170,7029.5,1209.5,3,+Q -GP,+Q,-GP,6939.5,3.841328180099864
21,6,21.6EQY_r1.wav,2040,5101,10771,FALSE,TRUE,TRUE,3630,Cold,1,2040,1936.875,SLOW,6,she,had,decided to,put,on,onto,from,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,TRUE,TRUE,10291,21.6EQY,4500,5190,10204.12,3630,10771,5101,3,+Q +GP,+Q,+GP,9622.66,3.983295141022997
21,7,21.7EDY_r1.wav,2490,1346.25,7256.25,FALSE,FALSE,TRUE,3420,Cold,1,2490,1936.875,SLOW,7,he,had,wanted to,put,on,onto,from,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,FALSE,TRUE,8006.25,21.7EDY,4350,6660,12358.25,3420,7256.25,1346.25,3,-Q +GP,-Q,+GP,8006.25,3.9034291470887617
21,8,21.8EDY_r1.wav,1560,1645.88,6235.88,FALSE,FALSE,TRUE,3030,Cold,1,1560,1936.875,SLOW,8,she,had,planned to,put,in,onto,of,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,FALSE,TRUE,6415.88,21.8EDY,5490,4770,10430.88,3030,6235.88,1645.88,3,-Q +GP,-Q,+GP,6415.88,3.807256232485397
